LotFrontage,LotArea,LotShape,LandSlope,OverallQual,OverallCond,YearBuilt,YearRemodAdd,MasVnrArea,ExterQual,ExterCond,BsmtQual,BsmtCond,BsmtExposure,BsmtFinType1,BsmtFinSF1,BsmtFinType2,BsmtFinSF2,BsmtUnfSF,TotalBsmtSF,HeatingQC,1stFlrSF,2ndFlrSF,GrLivArea,BsmtFullBath,FullBath,HalfBath,BedroomAbvGr,KitchenQual,TotRmsAbvGrd,Functional,Fireplaces,FireplaceQu,GarageYrBlt,GarageFinish,GarageCars,GarageArea,PavedDrive,WoodDeckSF,OpenPorchSF,EnclosedPorch,ScreenPorch,TotalSF,TotalBaths,TotalPorchSF,HouseAge,RemodAge,IsRemodeled,HasGarage,HasFireplace,MSZoning_RL,MSZoning_RM,MSZoning_C (all),LotConfig_Corner,LotConfig_CulDSac,LandContour_Lvl,Neighborhood_NridgHt,Neighborhood_Crawfor,Neighborhood_NAmes,Neighborhood_Edwards,Neighborhood_IDOTRR,Neighborhood_OldTown,Condition1_Artery,BldgType_1Fam,HouseStyle_2Story,HouseStyle_1.5Fin,RoofStyle_Gable,RoofStyle_Hip,Exterior1st_VinylSd,Exterior1st_Wd Sdng,Exterior1st_BrkComm,Exterior2nd_VinylSd,Exterior2nd_Brk Cmn,MasVnrType_BrkFace,Foundation_CBlock,Foundation_PConc,Foundation_BrkTil,CentralAir_Y,CentralAir_N,Electrical_SBrkr,GarageType_Detchd,GarageType_Attchd,SaleType_WD,SaleCondition_Normal,SaleCondition_Abnorml,SaleCondition_Family,MSSubClass_30,MSSubClass_20,MoSold_8,MoSold_6,MoSold_3,MoSold_7,MoSold_2,MoSold_12,MoSold_11,YrSold_2007,YrSold_2009,YrSold_2008,YrSold_2010,YrSold_2006
110.0,14230,4,3,8,5,2007,2007,640.0,4,3,4,3,1,1,0,1,0,1566,1566,5,1600,0,1600,0,2,0,3,4,7,8,1,4,2007.0,2,3,890,2,0,56,0,0,3166,2.0,56,2,2,0,1,1,1,0,0,1,0,1,1,0,0,0,0,0,0,1,0,0,1,0,1,0,0,1,0,0,0,1,0,1,0,1,0,1,1,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0
85.0,14191,4,3,8,5,2002,2002,0.0,4,3,4,3,1,1,0,1,0,967,967,5,993,915,1908,0,2,1,4,4,9,8,0,0,2002.0,3,2,431,2,135,0,0,0,2875,2.5,0,8,8,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,1,0,1,0,0,1,0,0,0,1,0,1,0,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
34.0,3604,4,3,7,5,2007,2007,0.0,4,3,4,3,1,1,0,1,0,689,689,5,703,689,1392,0,2,0,2,4,5,8,0,0,2007.0,1,2,540,2,0,102,0,0,2081,2.0,102,1,1,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,1,0,0,0,1,0,1,0,1,1,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
84.0,11096,4,3,8,5,2006,2006,0.0,4,3,4,3,3,6,24,1,0,1632,1656,5,1656,0,1656,0,2,0,3,4,7,8,0,0,2006.0,2,3,826,2,0,146,0,0,3312,2.0,146,1,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,1,0,0,0,1,0,1,0,1,0,1,1,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0
60.0,10800,4,3,4,7,1885,1995,0.0,3,3,2,3,1,1,0,1,0,641,641,4,1047,0,1047,0,1,0,2,3,6,8,0,0,1954.0,1,1,273,0,0,0,0,0,1688,1.0,0,122,12,1,1,0,0,1,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1,1,0,1,1,0,1,1,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0
60.0,8520,4,3,6,8,1928,2003,0.0,3,4,3,3,1,1,0,1,0,624,624,4,720,0,720,0,1,0,2,3,5,8,0,0,2005.0,1,2,484,2,106,0,0,0,1344,1.0,0,82,7,1,1,0,0,1,0,0,0,1,0,0,0,0,0,1,0,1,0,0,1,0,1,0,0,1,0,0,0,0,1,1,0,1,1,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
100.0,10175,3,3,6,5,1964,1964,272.0,3,3,3,3,1,4,490,1,0,935,1425,4,1425,0,1425,0,2,0,3,3,7,8,1,4,1964.0,2,2,576,2,0,0,0,0,2850,2.0,0,44,44,0,1,1,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,1,0,0,1,0,1,0,1,1,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0
85.0,10625,4,3,7,6,1974,1974,81.0,3,3,4,3,4,6,885,2,168,0,1053,3,1173,0,1173,1,2,0,3,4,6,8,2,3,1974.0,2,2,528,2,0,120,0,0,2226,3.0,120,36,36,0,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,1,0,0,1,0,1,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
65.0,8450,4,3,7,5,2004,2004,266.0,4,3,4,3,2,6,946,1,0,490,1436,5,1436,0,1436,1,2,0,3,4,8,8,0,0,2004.0,1,2,484,2,139,98,0,0,2872,3.0,98,4,4,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,1,0,1,0,1,0,1,0,1,0,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
50.0,6060,4,3,4,5,1939,1950,0.0,3,3,3,3,1,1,0,1,0,732,732,4,772,351,1123,0,1,0,3,3,4,8,0,0,1979.0,1,1,264,1,0,0,140,0,1855,1.0,140,68,57,1,1,0,0,1,0,0,0,1,0,0,0,0,1,0,0,1,0,1,1,0,0,0,0,0,0,0,0,1,0,1,0,1,1,0,1,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
80.0,8816,4,3,6,7,1971,1971,80.0,3,3,3,3,3,6,504,1,0,506,1010,4,1052,0,1052,1,1,0,3,3,6,8,0,0,1971.0,1,2,440,2,0,0,0,0,2062,2.0,0,39,39,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,1,0,0,1,0,1,0,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
79.0,36500,3,2,5,5,1964,1964,621.0,3,4,3,3,3,3,812,1,0,812,1624,2,1582,0,1582,0,2,0,4,3,7,8,0,0,1964.0,1,2,390,0,168,198,0,0,3206,2.5,198,42,42,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,1,0,1,1,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1
74.0,10141,3,3,7,5,1998,1998,40.0,3,3,4,3,1,1,0,1,0,832,832,4,885,833,1718,0,2,1,3,3,7,8,1,3,1998.0,3,2,427,2,0,94,0,291,2550,2.5,385,11,11,0,1,1,1,0,0,1,0,1,0,0,0,0,0,0,0,1,1,0,1,0,1,0,0,1,0,1,0,1,0,1,0,1,0,1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
63.0,7875,4,3,7,5,1995,1996,38.0,3,3,4,4,1,1,0,1,0,1237,1237,4,1253,0,1253,0,2,0,3,3,6,8,1,3,1995.0,3,2,402,2,220,21,0,0,2490,2.0,21,12,11,1,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,1,0,1,0,1,0,1,1,1,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0
60.0,9600,4,3,4,2,1900,1950,0.0,3,3,3,2,1,1,0,1,0,1095,1095,2,1095,679,1774,1,2,0,4,3,8,6,0,0,1920.0,1,3,779,0,0,0,90,0,2869,3.0,90,106,56,1,1,0,0,1,0,0,0,1,0,0,0,0,0,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
61.0,7658,4,3,9,5,2005,2005,412.0,5,3,5,3,1,6,456,1,0,1296,1752,5,1752,0,1752,1,2,0,2,5,6,8,1,4,2005.0,2,2,576,2,196,82,0,0,3504,3.0,82,5,5,0,1,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,1,0,1,0,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
71.0,18890,3,3,5,5,1977,1977,1.0,3,3,4,3,1,6,498,3,211,652,1361,5,1361,1259,2620,0,2,2,4,3,12,8,1,3,1977.0,2,2,600,0,155,24,145,0,3981,3.0,169,30,30,0,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
72.0,32668,3,3,6,3,1957,1975,0.0,4,3,3,3,1,3,1219,1,0,816,2035,3,2515,0,2515,1,3,0,4,3,9,4,2,3,1975.0,2,2,484,2,0,0,200,0,4550,4.0,200,50,32,1,1,1,1,0,0,0,1,1,0,1,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,1,0,1,0,1,0,1,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0
71.0,13265,3,3,8,5,2002,2002,148.0,4,3,4,3,1,6,1218,1,0,350,1568,5,1689,0,1689,1,2,0,3,4,7,8,2,4,2002.0,2,3,857,2,150,59,0,0,3257,3.0,59,6,6,0,1,1,1,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,1,0,1,0,1,0,1,1,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0
75.0,9986,4,3,8,5,2006,2007,428.0,4,3,5,3,3,1,0,1,0,1795,1795,5,1795,0,1795,0,2,0,2,4,7,8,1,4,2007.0,2,3,895,2,0,49,0,0,3590,2.0,49,1,0,1,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,1,0,1,0,1,0,1,0,1,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0
63.0,8795,3,3,7,5,2000,2000,0.0,4,3,4,3,1,6,300,1,0,652,952,5,980,1276,2256,0,2,1,4,4,8,8,1,3,2000.0,3,2,554,2,224,54,0,0,3208,2.5,54,9,9,0,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,1,0,1,0,0,1,0,0,0,1,0,1,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
70.0,11423,4,3,8,5,2001,2002,479.0,4,3,4,3,3,6,1358,1,0,223,1581,5,1601,0,1601,1,2,0,3,4,6,8,1,3,2001.0,2,2,670,2,180,0,0,0,3182,3.0,0,9,8,1,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,1,0,1,0,1,0,1,0,1,0,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
70.0,11050,4,3,9,5,2000,2000,204.0,4,3,5,3,2,6,904,1,0,536,1440,5,1476,677,2153,1,2,1,3,5,8,8,2,5,2000.0,3,3,736,2,253,142,0,0,3593,3.5,142,9,9,0,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,1,1,0,0,1,0,1,0,1,0,1,0,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
76.0,9291,3,3,6,5,1993,1993,120.0,4,3,4,3,1,6,426,1,0,406,832,5,832,878,1710,0,2,1,3,4,7,8,0,0,1993.0,2,2,506,2,144,70,0,0,2542,2.5,70,15,15,0,1,0,1,0,0,1,0,1,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,1,0,1,0,1,0,1,0,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
30.0,9549,3,3,8,5,1995,1996,0.0,4,4,4,4,3,2,437,6,1057,0,1494,5,1494,0,1494,1,1,1,2,5,6,8,1,4,1995.0,3,2,481,2,0,30,0,216,2988,2.5,246,11,10,1,1,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
72.0,11435,3,2,8,7,1929,1950,0.0,3,3,4,3,1,1,0,1,0,792,792,2,792,725,1517,0,1,0,3,4,7,8,2,4,1931.0,1,2,400,2,0,0,0,0,2309,1.0,0,77,56,1,1,1,1,0,0,1,0,0,0,1,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,1,0,1,0,1,1,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
52.0,6240,4,3,4,5,1925,1950,0.0,3,3,3,3,1,4,152,1,0,628,780,3,848,0,1208,0,1,0,2,3,5,8,0,0,1962.0,1,2,539,2,0,23,112,0,1628,1.0,135,84,59,1,1,0,0,1,0,0,0,1,0,0,0,0,1,0,0,1,0,1,1,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
70.0,8414,4,3,6,8,1963,2003,0.0,3,3,3,3,1,6,663,1,0,396,1059,3,1068,0,1068,0,1,0,3,3,6,8,0,0,1963.0,2,1,264,2,192,0,0,0,2127,1.5,0,43,3,1,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,1,0,1,1,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1
63.0,13072,4,3,6,5,2004,2004,0.0,3,3,4,3,1,5,941,1,0,217,1158,5,1158,0,1158,1,1,1,3,4,5,8,0,0,2006.0,1,2,576,2,0,50,0,0,2316,2.5,50,2,2,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,1,0,0,0,1,0,1,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
80.0,13360,3,3,5,7,1921,2006,0.0,3,4,4,3,1,5,713,1,0,163,876,5,964,0,964,1,1,0,2,3,5,8,0,0,1921.0,1,2,432,2,0,0,44,0,1840,2.0,44,88,3,1,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,1,1,0,1,1,0,1,1,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0
100.0,12000,4,3,5,7,1948,2005,0.0,3,3,3,3,1,6,144,5,608,172,924,5,1122,0,1122,1,1,0,2,4,6,8,0,0,1948.0,1,2,528,2,0,36,0,0,2046,2.0,36,60,3,1,1,0,0,1,0,0,0,1,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,1,0,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
79.0,9416,4,3,7,5,2007,2007,205.0,5,3,5,3,1,6,1126,1,0,600,1726,5,1726,0,1726,1,2,0,3,5,8,8,1,4,2007.0,3,3,786,2,171,138,0,266,3452,3.0,404,0,0,0,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
74.0,9612,4,3,8,5,2008,2009,72.0,4,3,4,3,1,1,0,1,0,1468,1468,5,1468,0,1468,0,2,0,3,4,6,8,1,4,2008.0,3,3,898,2,210,150,0,0,2936,2.0,150,1,0,1,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,1,0,0,0,1,0,1,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0
21.0,1680,4,3,6,8,1972,2007,510.0,3,3,3,3,1,5,162,1,0,321,483,4,483,504,987,0,1,1,2,4,5,8,0,0,1972.0,1,1,264,2,250,0,0,0,1470,1.5,0,37,2,1,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,1,0,0,1,0,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
62.0,7500,4,3,7,5,2005,2005,0.0,4,3,4,3,1,1,0,1,0,1257,1257,5,1266,0,1266,0,2,0,3,4,6,8,1,3,2005.0,1,2,453,2,38,144,0,0,2523,2.0,144,1,1,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,1,0,0,0,1,0,1,0,1,0,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
65.0,8125,4,3,6,5,1994,1995,0.0,3,3,4,3,1,1,0,1,0,702,702,4,702,779,1481,0,2,1,3,3,6,8,1,3,1994.0,3,2,343,2,0,36,0,0,2183,2.5,36,15,14,1,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,1,0,1,0,1,0,1,1,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
70.0,4426,4,3,6,5,2004,2004,169.0,4,3,4,3,3,6,662,1,0,186,848,5,848,0,848,1,1,0,1,4,3,8,0,0,2004.0,2,2,420,2,160,0,0,0,1696,2.0,0,6,6,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,1,0,1,0,1,0,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
63.0,11426,4,3,7,5,2003,2003,0.0,3,3,4,3,1,1,0,1,0,1362,1362,5,1362,720,2082,0,2,1,3,4,6,5,0,0,2003.0,1,2,484,0,280,238,0,0,3444,2.5,238,5,5,0,1,0,0,1,0,0,0,1,0,0,0,0,0,1,0,1,0,1,1,0,1,0,0,1,0,0,0,1,0,1,0,1,1,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
75.0,9525,4,3,6,4,1954,1972,0.0,3,3,3,2,1,3,444,1,0,550,994,4,1216,639,1855,0,2,0,4,3,7,8,0,0,1954.0,1,1,325,2,182,0,0,0,2849,2.0,0,52,34,1,1,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,1,1,0,0,1,0,0,0,0,1,0,0,1,0,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
41.0,4920,4,3,8,5,2001,2001,0.0,4,3,4,3,2,6,616,1,0,722,1338,5,1338,0,1338,1,2,0,2,4,6,8,0,0,2001.0,3,2,582,2,0,0,170,0,2676,3.0,170,9,9,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
75.0,9675,4,3,7,5,2005,2005,0.0,4,3,4,3,2,6,341,1,0,772,1113,5,1113,858,1971,0,2,1,3,4,8,8,1,4,2005.0,2,2,689,2,0,48,0,0,3084,2.5,48,4,4,0,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,1,0,1,0,0,1,0,0,0,1,0,1,0,1,0,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
73.0,12493,3,3,4,5,1960,1960,0.0,3,3,3,3,1,5,419,3,306,375,1100,3,1100,0,1100,1,1,0,3,3,6,8,1,1,1960.0,2,1,312,2,355,0,0,0,2200,2.0,0,48,48,0,1,1,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,1,0,1,0,1,0,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
70.0,9100,4,3,7,5,2004,2005,0.0,4,3,4,3,1,6,24,1,0,1836,1860,5,1836,0,1836,0,2,0,3,4,8,8,1,4,2004.0,3,2,484,2,120,33,0,0,3696,2.0,33,2,1,1,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,1,0,0,0,1,0,1,0,1,0,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
110.0,8472,2,2,5,5,1963,1963,0.0,2,3,4,3,4,2,104,6,712,0,816,3,816,0,816,1,1,0,2,3,5,8,0,0,1963.0,1,2,516,2,106,0,0,0,1632,2.0,0,47,47,0,1,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
50.0,6000,4,3,5,6,1957,1957,0.0,3,3,3,3,1,3,308,1,0,620,928,4,928,0,928,0,1,0,3,3,5,8,0,0,1957.0,3,1,288,2,0,0,0,0,1856,1.0,0,51,51,0,1,0,0,1,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,1,1,1,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0
65.0,8385,4,3,5,8,1977,1977,220.0,4,3,4,4,3,6,595,1,0,390,985,3,985,0,985,0,2,0,3,3,6,8,0,0,1977.0,1,1,328,2,210,0,0,0,1970,2.0,0,31,31,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,1,0,0,1,0,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
71.0,9204,4,3,5,5,1963,1963,0.0,3,3,3,3,1,4,25,3,872,247,1144,3,1144,0,1144,1,1,1,3,3,6,8,0,0,1962.0,1,1,336,2,0,88,0,0,2288,2.5,88,45,45,0,1,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,1,1,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0
71.0,13284,4,3,5,5,1954,1954,0.0,3,3,4,3,2,4,1064,1,0,319,1383,3,1383,0,1383,1,1,0,3,3,6,8,1,4,1954.0,1,1,354,2,511,116,0,0,2766,2.0,116,54,54,0,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,1,0,1,0,1,0,1,1,1,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0
90.0,14115,3,3,6,7,1956,2004,0.0,3,3,3,3,1,5,296,6,547,230,1073,5,1811,0,1811,0,1,0,2,5,6,8,1,4,1956.0,3,2,470,2,0,0,280,0,2884,1.0,280,50,2,1,1,1,1,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,1,0,1,1,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1
92.0,7438,3,3,5,8,1908,1991,0.0,3,3,2,3,1,1,0,1,0,504,504,4,936,316,1252,0,1,0,3,3,5,8,0,0,1986.0,1,2,576,2,104,0,0,0,1756,1.0,0,98,15,1,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,1,0,1,0,1,0,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
73.0,9066,3,3,8,5,1999,2000,320.0,4,3,4,3,2,6,668,1,0,336,1004,5,1004,848,1852,0,2,1,3,4,7,8,2,3,1999.0,3,3,660,2,224,106,0,0,2856,2.5,106,9,8,1,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,1,0,1,0,0,1,0,1,0,1,0,1,0,1,0,1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0
64.0,6762,4,3,7,5,2006,2006,24.0,4,3,4,3,3,6,686,1,0,501,1187,5,1208,0,1208,1,2,0,2,4,6,8,0,0,2006.0,2,2,632,2,105,61,0,0,2395,3.0,61,4,4,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,1,0,0,0,1,0,1,0,1,0,1,1,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0
100.0,13000,4,3,6,6,1968,1968,576.0,3,4,4,3,1,3,448,1,0,448,896,3,1182,960,2142,0,2,1,4,4,8,8,1,4,1968.0,3,1,509,2,0,72,0,252,3038,2.5,324,41,41,0,1,1,1,0,0,1,0,1,0,0,1,0,0,0,0,1,1,0,1,0,1,0,0,1,0,1,1,0,0,1,0,1,0,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
85.0,11170,2,3,7,5,1990,1991,0.0,3,3,4,3,1,2,1216,1,0,0,1216,5,1298,1216,2514,0,2,1,4,3,8,8,0,0,1990.0,3,2,693,2,0,0,0,0,3730,2.5,0,16,15,1,1,0,1,0,0,1,0,1,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
75.0,9375,4,3,8,5,2003,2004,768.0,4,3,5,3,1,1,0,1,0,1053,1053,5,1053,939,1992,0,2,1,3,4,9,8,1,4,2003.0,2,2,648,2,140,45,0,0,3045,2.5,45,5,4,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,1,1,0,0,1,0,1,0,1,0,1,0,1,0,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
54.0,7244,4,3,5,7,1970,1970,0.0,3,4,4,3,3,5,619,1,0,149,768,5,768,0,768,1,1,0,2,3,5,8,0,0,1987.0,1,2,624,2,104,0,0,0,1536,2.0,0,37,37,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
60.0,7500,4,3,7,5,1999,1999,0.0,3,3,3,3,1,1,0,1,0,994,994,4,1028,776,1804,0,2,1,3,4,7,8,1,3,1999.0,3,2,442,2,140,60,0,0,2798,2.5,60,11,11,0,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,1,0,1,0,0,1,0,0,0,1,0,1,0,1,0,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
71.0,7758,3,3,5,7,1962,2001,0.0,3,4,3,3,1,5,588,1,0,411,999,4,999,0,999,1,1,0,3,4,6,8,0,0,1963.0,1,1,264,2,0,132,0,0,1998,2.0,132,45,6,1,1,0,1,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,1,1,0,1,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0
79.0,10708,3,3,5,5,1955,1993,0.0,4,3,3,3,1,2,379,4,768,470,1617,5,1867,0,1867,1,1,0,2,3,7,8,3,4,1955.0,3,1,303,2,476,0,0,142,3484,2.0,142,54,16,1,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0
44.0,4750,3,2,8,5,2006,2007,481.0,4,3,4,3,4,6,1573,1,0,0,1573,5,1625,0,1625,1,2,0,2,4,5,8,1,4,2006.0,3,2,538,2,123,0,0,153,3198,3.5,153,1,0,1,1,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,1,0,1,0,1,0,1,1,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0
